text,date,likes,comments,reposts,url
What corporate lies did I miss?,5m,945,33,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Bill in IT absolutely hates to see us coming,5m,7165,407,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"Happy International Women’s Day (1 day early) to all the badass women who are seeing this! As a female founder of two woman-owned and operated businesses, I want to shout out a few of the incredible women who have supported me in my career and life: Lauren Stafford Webb - Two hours after meeting Lauren in 2022, she said “Anything you need - I will support you.” I’ve heard this before in many different contexts, most of which are empty promises, but never in a way that felt this genuine. Katie Welch - After joining a Rare Beauty shoot in LA, Katie offered to drive me to the airport. The CMO of Rare Beauty cleared her calendar to chat with me, mentor me, and offer invaluable advice for 45 minutes of her day that certainly could have been used elsewhere. This meant the world, and I’m lucky to call her a mentor to this day! Victoria Garrick Browne - Victoria is one of my best friends since high school. When she began creating content in college, she told me “Natalie, you HAVE to try this. You’re so funny. I’ll help you.” After I made my first video, she shipped me a ring light with a note that said “You got this!” Instead of feeling threatened that I was coming into her territory (she had been a creator far longer than me), Victoria welcomed me with open arms. You can listen to our @demotedpodcast episode this week if you want to hear more about our story. Annie V. - Annie is the closest person to me. As my Brand Manager, we spend most of our weeks together, and if we aren’t together, we’re in close communication. We’ve grown together in our three-year working relationship: Annie has taught me the power of hard work, the power of a healthy routine, and the importance of taking a beat and being proud of your accomplishments. I couldn’t run this business without her, and I’m thankful to her every day! Thank you for always pulling up a seat for me at the table and showing me that women can have it all!",5m,274,16,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"Raise your hand if you struggle to give feedback 🙋‍♀️ I'm often guilty of this and find it hard to provide real-time feedback. Any tips on feedback process(es) that you've found successful? Comment them below! Also, tune into this week's Demoted Podcast episode where I interview Victoria Garrick Browne - you won't want to miss this!",5m,572,40,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"Every day around 11AM, either Annie or I send the inevitable text: “WFL?”—What’s For Lunch? Arguably the most critical decision of the day here at Corporate Natalie, LLC, and yes, we are already thinking about lunch at 11AM. Lunch is our sacred time to eat, gossip, and pretend, for 30 blissful minutes, that it’s not a weekday. Lately, our go-to has been Subway ’s new Meal of the Day—a daily sub special that comes with a 20oz fountain drink and your choice of chips or two cookies. (P.S. Wednesday = Meatball Marinara day… say less). So if you’re asking yourself “WFL” today, check out Subway ’s new Meal of the Day AND upgrade from a 6” sub to a footlong meal for just $3! Side effects may include: a renewed sense of purpose, a fully satisfied stomach (courtesy of today’s featured sub), learning new and unexpected workplace gossip, and the kind of trauma bonding that brings teams closer than ever. Find your nearest Subway Meal of the Day here! https://lnkd.in/gBAfiG-n hashtag # SubwayPartner hashtag # yapping hashtag # lunchbreak hashtag # workbestie At participating U.S. restaurants. Prices higher in CA and AK. Meal includes a 6” Sub of the Day, chips or 2 regular cookies, and a 20oz fountain drink. Upgrade to a Footlong Sub of the Day for $3 more. Add-ons and bottled beverages addt’l. Fountain drinks not available on delivery. Addt'l fees apply on delivery orders. Limited time.",5m,358,35,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
SUCH a nightmare getting off the highway,5m,3242,117,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"We’ve all either volunteered or have been voluntold to help plan a work event (or even worse: lead the office “fun” committee…). Most of the time, it’s not that fun, especially when 30 people have meal modifications and dietary restrictions. But HAVE NO FEAR. If you’re organizing food for your team, check out DoorDash for Business and all of their offerings to take the stress off of your plate. Annie and I use Doordash every day for our lunch orders because sometimes we’re on the same page with our restaurant picks, and some days our cravings couldn’t be more different. From group orders to meal credits for employees to $0 delivery fees and reduced service fees on eligible orders via DashPass for Employees, DoorDash Business has all team organizers and administrators in mind. After all, if anything should be a mandatory work perk, it’s the food… right? hashtag # DoorDashPartner hashtag # ad hashtag # DoorDash hashtag # dashpass hashtag # giveyourselfapass",5m,1460,77,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Getting too personal with the details you share at work? Think again. Tune into this week's Demoted Podcast episode to get some personal updates from us! (ones that we won't be sharing on any other channel) 🤫,6m,359,10,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"CALLING ALL ASPIRING MANAGEMENT CONSULTANTS🚨FYI, young Natalie started her career in consulting at Deloitte . If you’re struggling to get through bulky management consulting textbooks in preparation for your dreaded case interview and not getting the real time feedback you need, read this: I remember doing a case interview and being TERRIFIED...how am I supposed to remember all of the tips in the textbook? How do I solve this problem in real-time? What do you mean they want to “see how I think”? I also feel like with my goldfish brain, I can read about six pages of a textbook and immediately lose focus (just me? Okay moving on…). If you relate to ANY of this, you should try out Aurora Prep . It’s the first tool that uses AI to provide real-time feedback as you prepare for cases. I even joined the Aurora Prep team myself when the founder reached out to me - that’s how much I believe in this! Sign up for a free trial of Aurora Prep for your management consulting prep interviews and get one month free using code NATALIEFREE. We’re trying to get feedback on our latest version - if you have thoughts, please message me and I’ll send you our Feedback Form!",6m,362,10,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"For those of you a couple of weeks behind on the top 2025 marketing ads to date, Pete Davidson is the new official boyfriend of Reformation . And I need to know…WHO is the creative genius behind this choice? because you ROCK. Beyond the obvious appeal of associating Pete—a charismatic, enigmatic, and effortlessly cool pop culture bachelor—with the brand’s identity, this ad’s impact extends far beyond a mere celebrity activation. Reformation masterfully humanized their brand with this campaign. By naming Pete as the brand’s “boyfriend,” Reformation transforms from just another women’s clothing brand into a trendy, living persona. In the campaign pics, we see Pete sitting on the infamous “boyfriend couch” waiting for you as you try on your new pair of jeans. Like any partner in love, he (and thus Reformation) offers unwavering support to you, the shopper. Reformation isn’t just a brand—it’s one of us, and also…who we all aspire to be (Pete Davisdon’s girlfriend of course). Obsessed! Congratulations to Reformation on making it official!",6m,136,9,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
So thankful they jumped in to provide such valuable insight!,6m,2124,120,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
HOW TO SPLIT RENT WITH YOUR PARTNER: Check out this week's Demoted Podcast episode with Vivian Tu where we discuss all things personal finance. She's the best!,6m,892,48,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Anyone else too lazy to unsubscribe or just me?,6m,528,47,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Troll under the bridge vibes,6m,828,49,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
WHY WORK WHEN WE CAN HANG???,6m,3731,167,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Happy Valentines Day!!!,6m,731,27,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
It's the loose towel for me. Tune into this week's episode of Demoted Podcast (Remoted Edition) to hear a lot more of this,6m,809,16,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Even worse: saying `I love you` at the end of a call,6m,2991,139,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
The soda is on me!,6m,6401,297,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"To everyone who took it one White Claw too far yesterday, I'm so sorry for what you're going through today 🙏",6m,443,18,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"Should I be concerned... or flattered? In this week's episode, Ross Pomerantz and I give a rundown of all things AI for dummies. If you're an AI expert, please tune in to correct us.",6m,186,10,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"Last week I learned something about myself: I love interviewing people. People always asks me why I don’t do standup, and between you and me, I think it’s because I don’t hate myself enough (yet), and big part of my current job is speaking at large conferences (typically inducing a full blown anxiety attack before going on stage). I sort of figured these were my only two paths with in-person opportunities, but nothing compared to the fulfillment I felt this week interviewing the cast of Tubi ’s upcoming series, The Z Suite on the red (or pink) carpet. Last Tuesday, I attended the premiere in New York City, interviewing an unbelievable lineup of talent, including Lauren Graham and Nico Santos, among others. I was able to use my humor to highlight their stories, amplify the interaction, and spotlight the creative forces behind this production. If anyone reading this wants me to interview a leader at your company, hit me up! Thank you to the Tubi and IF7 teams for trusting me with this role, and thanks to my GLAM team for making me look hot while doing it.",6m,1159,36,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"Raise your hand if one of your 2025 goals is to read and write more. hashtag # ad Five of my “reader” friends (you know who you are) told me I have to get an Amazon Kindle , and I’ve never treated myself to one because I felt like reading four books a year wasn’t worthy of owning one (yes, I’m outing myself here). BUT…I just got the Kindle Scribe. It’s the only Kindle with a built-in notebook and pen, which not only allows me to read, underline, highlight, and take notes in books and documents, but also assists in helping me take next-level notes on calls. It has built-in AI features that summarizes my notes and tidy up my (fourth grade level) handwriting. So, if you’re ready to crush 2025 with better reading and writing, grab yourself a Kindle Scribe! And hey, if you don’t end up reaching your reading goals, at least you can say you took some kickass notes. hashtag # kindlescribe",6m,988,53,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Oh no we don't have to go to the escape room? Ross Pomerantz,6m,1849,88,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Air guitars in the office >,6m,430,60,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"If you’re an early-in-career individual and your manager hasn’t asked you about your 2025 career goals, my advice is to take the initiative and share your goals upward. If you have goals / milestones but you haven’t shared them to your manager, you might as well rip that page out of your notebook and throw it away. Goals that you don’t speak out loud won’t get the recognition they deserve, and most importantly, the support from the people above you to make it come to fruition. Now that the early-Jan madness has died down, it might be the perfect time to throw thirty minutes on your boss’s calendar to share your goals and ask how you can align them with the overall team strategy for the year. The Notion template screenshotted below is what Annie V. and I used in our Strategy Session this year. It allowed us to revisit 2024 and create a shared path for 2025. The personal goal line item is only if you feel comfortable - last year, Annie shared with me her goal of running a marathon - because she shared this with me, I was 100% bought in for her to take long runs on Fridays and shift our work schedule to ensure she could run safely in the daylight and meet her training goals. Maybe don’t tell your boss your goal of getting a girlfriend or scrolling TikTok less during the work day (take it from me, an over-sharer), but sharing personal goals can sometimes help your cause. If you’re interested in creating your own template or copying this one, check out all that Notion has to offer! hashtag # NotionPartner",6m,211,11,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"Out of ideas for cold calls? You're in luck! This week's Demoted Podcast episode is about all things Entrepreneurship. We pull back the curtain on our entrepreneurial journeys, and I take you behind the scenes of my new workwear line, revealing the crucial steps—from selecting the right clothing partner to designing the products that brought my vision to life. For anyone considering a startup, Ross and I break down the solo-founder role and explore alternative paths, like joining a founding team or supporting other business owners. And because no venture succeeds without a little boldness, we’ve got a playbook full of the best cold call opening lines to help you get your foot in the door—before it slams shut.",6m,1309,56,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
You know who you are,6m,778,44,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"After numerous times being late to work after staring at my closet thinking (or screaming) “I have nothing to wear,” I decided it was time to do something about it. Today, I launched a workwear line!!! I met with Demi Marchese , CEO of 12th Tribe , in early 2024 with a dream of creating a collection of chic, affordable, and versatile workwear staples. Many trips to LA, deep-dives into DMs sharing fashion woes, fit meetings and photoshoots later, the “Office Hours to Happy Hour” collection is officially live. This line has it all—from comfortable and classy dresses to power blazer sets, everyday blouses, and tailored slacks. My goal was to make dressing for your 9-to-5 both easy and empowering. Traditional workwear is uncomfortable, and current attempts at workwear miss the mark (like when mini skirts pop up when you search “corporate” on your favorite clothing sites?). I believe women should be able to feel pretty, feminine, and chic when they show up to work, and this line does just that. If you’re looking to revamp your office wardrobe in 2025, I’d love for you to check out this collection. Shop now at 12thTribe.com or through the link in my comments.",7m,6043,305,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"If you’re heading to a sales kickoff this year and want to feel less alone about your SKO debauchery, you should definitely listen to last week’s episode of Demoted Podcast !",7m,729,22,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Oh I'm sorry are we bothering you?,7m,522,31,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Is work your entire identity? Or do you feel like you can’t find your dream job? This podcast is PERFECT for you. Link in the comments below to listen to our episode with Simone Stolzoff !,7m,472,14,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"“Do not leave the airport. We need to get you out of there.” This was the text I received from my manager last Wednesday after I had touched down in Los Angeles. I flew to Los Angeles for a commercial shoot (that I was shocked was still happening), and kept turning off my news alerts and lying to myself that everything was going to be okay. As we got closer to landing, outside of my plane window, I could see smoke and flames. It was apocalyptic. Right as I touched down and got cell service, I received word from the crew that the Hollywood Hills fire had just started, and the shoot had to be cancelled. Within minutes my hotel was in an evacuation zone, and my team was looking for the first flight out because it wasn’t safe to be there. While this experience was absolutely nothing compared to the devastation happening across LA, I felt called to action to do something. It felt unfair that while I was able to book a flight home, back to safety, hundreds of people didn’t even have a place to call home anymore. As a California native, LA holds a special place in my heart, as I know it does for so many around me in the Bay Area. It sounds cliché, but moments like these—when uncontrollable wildfires erupt and devastating losses occur—remind us that our jobs are far from the most important things about us. I called Annie and said we had to pause work. I posted on my story asking if people knew about any donation centers or initiatives happening in the Bay Area to provide relief to LA. Within hours, a fellow SF creator, Jessi Caparella , reached out to me to team up and try to make something happen. We reached out to Roadway Moving to get a 26ft truck to a parking lot in Emeryville, and Jessi and I posted on our Instagram stories informing people to show up with donations, if they had them, on Sunday. Within an hour, traffic was gridlocked down to the highway, we had enough donations to fill the truck, and we had to shut down the drive (a great problem to have!). Together, we gathered new and gently used items from the Bay Area, packed them up, and coordinated with the Roadway team to deliver them to a team on the ground in Los Angeles, currently set to receive them today. To say I was overwhelmed by the turnout would be an understatement. People got out of their cars, rolled their sleeves up, and helped for hours. I feel grateful for this community—the people who went shopping for brand new toiletries, showed up, waited in line to give their donations, and got out of their cars to help. I felt love, strength, and support in every hug I received and every smile I saw. I may or may not have burst into tears when I got home from the drive…and then promptly crashed at 7 PM. I guess to add my LinkedIn “takeaway” to this, if you feel called to act or help your community in any way, do it. It can easily get lost in the shuffle of the work grind, but don’t let it. Thank you to everyone who continues to care and show up for each other during difficult times!",7m,3125,51,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Happy New Year from me and Ross Pomerantz ! How late is too late to say this?⬇️,7m,1282,49,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
It’s 2025. Meaning it’s time to create goals both personally and professionally. The worst thing you could do with a work goal is keep it to yourself! Tune into this week's Demoted Podcast episode where Ross Pomerantz and I chat about setting and achieving goals in the new year. What work goal do you want to speak into existence this year? Comment it below!,7m,474,21,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Isn’t it…almost the middle of January?,7m,997,51,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"It’s officially 2025, which means I’m beginning my annual rebrand. It’s crazy how one day can pass and all of the sudden, I’m reading a book a month, going to the gym every morning at 6AM, and starting a new skincare regimen. How long will these initiatives last you might be wondering? Well stop wondering. That’s a personal question. If you haven’t taken time to think about your personal 2025 goals, here are three easy ways to rebrand this year (“low-hanging fruit” if corporate lingo is your first language): 1. Get a walking pad: You’ve seen the Instagram ads. You’ve been curious about it since the pandemic. Why not try it out this year? Just give your coworkers a warning that you might be a bouncing head on your next client call. 2. Stop catfishing people on LinkedIn: If you’re still rocking your headshot from 10+ years ago that barely resembles the person you are today, it might be time for a profile pic rebrand. You might have noticed my new profile picture, which I made through Notion Faces (linked in the comments below!). To me, a fun custom portrait helps you stand out in your workspace, and even spark up a fun convo about where it came from (these are all hand drawn by Notion’s original illustrator). Before you muster up the courage to book a headshot photo shoot, try out one of these cute illustrations for a few weeks! 3. Cook one meal per week: For the chefs reading this, this is child’s play. But for the DoorDash-addicted workaholics, this likely seems like your worst nightmare. Cooking has helped me get healthier, try new foods, and genuinely unplug for an hour each night. It’s the start of the year! Anything is possible! Oh, and if you want to have a matching profile picture to me, check out Notion faces at the link in my comments below :)",7m,719,40,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
The whole year basically could have been an email...,7m,1128,42,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
One. Email. At. A. Time.,7m,1052,31,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"What kind of manager do you want to be in 2025? While this seems like a massive task to create a brand for yourself not just as an employee, but as a manger too, I think it comes down to asking yourself a few questions: 1. What’re my views on work-life balance, and how do I want to model that to my team? I’m personally guilty of working ALL the time. I’m lucky with the nature of my job that it rarely feels like work to me, but if I don’t model truly stepping away to my employees, they’ll never feel like they can! 2. Will you create time to bond with your teammates outside of work? Maybe this isn’t your vibe, but for my team, I want to implement quarterly team events that have NOTHING to do with work. 3. What motivates you, and what motivates your employees? Are these shared motivators? It’s okay if not, but how can you work towards aligning incentives in some small way?",7m,1912,63,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Doing absolutely nothing thank you very much!,8m,2743,158,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"“So Natalie, what do you do for work these days?” We all know it too well. The dreaded reality of the holiday season means having to re-explain to my entire extended family that I’m a…content creator? As I approach my fifth year of content creation (and my third year doing it full-time), I’ve settled into a solid rhythm. I’m proud of the business I’ve built, and I've accepted that perhaps my extended family and friends will never quite understand this “silly little Instagram thing.” My immediate family are my main supporters, and I’m thankful to have them by my side. If there is such a thing as a “Number 1 Fan,” it would be my mom. Because some of you on here might be curious too, here are my three most-asked questions at the dinner table with answers: “Do you make any money doing this?” Yes. It’s crazy to think that I was able to leave my full-time job three years ago, but I was only able to make that leap because I knew I was making well beyond what I could have in the role I was in. “Do people recognize you on the street?” Sometimes! And it’s still CRAZY to me. One time, a girl in my local coffee shop came up to me and said “Um hello b****? Are you gonna say hi to me?” In true improv fashion, I immediately screamed “Um of course I am! Hi b****!” and started racking my brain for when I may have met this woman. She then experienced what can only be described as an out-of-body exorcism and started profusely apologizing (and swearing) saying a fluster of words including “Holy sh** you’re Corporate Natalie. I literally feel like I know you because I watch your content every day and thought we were friends.” To date, this was the best fan interaction I’ve ever had. If you’re reading this, love you b****. “Have you met any famous people?” Yes. I still feel “pinch me” moments every day. This year, I was able to work alongside Charlie Puth playing the role of his “Momager” in an unscripted reality series about his life. I filmed a Dunkin Donuts commercial with Will Arnett. And my personal favorite, I was in the same room as Ariana Grande at the Wicked premiere (I didn’t even talk to her, but I felt the need to share that). So, to any of you struggling with explaining what you do to your family, remember: The only person who truly needs to understand what you do is you. That’s why it’s your job—and why you’re crushing it!",8m,2674,65,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
See you next year!,8m,1340,52,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
CLM: Career Limiting Moves. A term coined by my podcast co-host Corporate Bro that we discuss in DEPTH on this week's episode of Demoted Podcast . Any CLMs we missed? Comment below!,8m,1214,36,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Bonus of quality time? I LOVE IT HERE! Happy company holiday party week to those who celebrate Corporate Bro Ross Pomerantz,8m,1628,59,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
Raise your hand if your holiday party this year is virtual!!! Woo hoo!!!,8m,1923,121,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"‘Brain Rot’ is one of my biggest fears…but I also contribute to it by posting videos every day. Oxford University Press announced its 2024 Word of the Year: Brain Rot. The definition? “The supposed deterioration of a person’s mental or intellectual state” from “overconsumption of online content considered to be trivial or unchallenging.” (Check the article in the comments for more!) As I continue to post short-form video content every day, my time aimlessly scrolling on social media increases in parallel. I sometimes claim it’s justified because I’m “researching” / “trend forecasting”, but let’s be honest…that’s BS. I find my nightly routine is now tied to my scroll-induced serotonin boost, and it scares me a bit that I make videos that could contribute to ‘Brain Rot’. As we head into the new year and begin to think about 2025 resolutions and goals, I’d like to share mine as a content creator and chronic scroller to hopefully provide some inspiration to any fellow scrollers reading this: I want to be intentional about the platforms I spend my time on: The solution to avoiding ‘Brain Rot’ might be tied to the platform I’m using to write this post. On LinkedIn, I engage in meaningful, thought-provoking conversations—sometimes data-driven—about work, life, and everything in between. I always come away learning something new, and when I step away from a LinkedIn scroll, I don’t feel the same mind-numbing feeling that I do on TikTok (sorry TikTok). I want to make more “high-quality” content: As a creator, my platform is built on humorous short-form videos. I poke fun at the absurdities of corporate life, and I hope to bring a sliver of joy to people watching my videos. My goal for 2025 is to explore different forms of long-form content, like career advice videos, hacks for tackling your first job out of college, and how to build your personal brand. This is something that I’ve started doing on LinkedIn, but my other platforms (cough cough Instagram, cough cough TikTok) are lacking in this department. I need to set boundaries around my consumption: My New Year’s Resolution for 2024 was to charge my phone in my office, instead of by my bedside table. In typical New Year’s Resolution fashion, I did this successfully in January, then a little less in February, and let’s just say now, the phone is basically parked under my pillow. I’m amending my goal for 2025 to charging it in the office three nights a week. A bit more “Attainable” on the SMART goal scale ;) I plan to check in with myself after consuming content. How do I feel when I put my phone down? Am I inspired, informed, or recharged? Or do I feel drained, anxious, or less confident? Couple of questions for you: How do you manage the balance between consuming entertaining content and maintaining your mental well-being? What high-quality content do you want to see more of from me in 2025?",8m,499,43,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
"Do you ever just...create an entire `Appreciation Day` for your one (and only) employee? Oh, just me? Got it. If you saw my post last week, you'll know I'm ALL FOR feeling appreciated at work. Thank you Canva for making this video come to life!",8m,1521,53,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
You've been promoted to customer! Tune in to this week's episode of Demoted Podcast to hear about all the ways NOT to fire someone and...some advice on mentorship?,8m,549,47,0,https://www.linkedin.com/in/natalie-corporate-natalie-0b634a231?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADnkvAoB69W0y_4ToD3SzIANnL3LlXg6hTE
